adsh,cik,name,countryba,stprba,cityba,accepted,form,period,fy,fp,Accounts Payable (Current),Accounts Receivable (Current),Accrued Liabilities (Current),Additional Paid-in Capital,Amortization of Intangibles,Cash From Ops,Net Income,Revenue,Share-based Compensation Expense,Shareholder Equity,Total Assets,ROE,ROA,ROI,Current Ratio,Debt to Equity,Profit Margin,Asset Turnover,Risk Flag,Risk Category
0000079879-21-000008,79879,PPG INDUSTRIES INC,US,PA,PITTSBURGH,2021-02-18 13:00:00.0,10-K,20201231.0,2020.0,FY,,2412000000.0,,1008000000.0,138000000.0,1467000000.0,442000000.0,,,5689000000.0,19556000000.0,0.07769379504306556,0.02260175905093066,,,2.4375109861135527,,,True,High Risk
0000080420-21-000013,80420,POWELL INDUSTRIES INC,US,TX,HOUSTON,2021-02-03 14:51:00.0,10-Q,20201231.0,2021.0,Q1,35029000.0,69957000.0,,61998000.0,44000.0,2108000.0,-364000.0,,100000.0,299153000.0,472278000.0,-0.0012167686768977746,-0.0007707324923032621,-0.0008324776042941207,1.997116674755203,0.5787172450217781,,,True,High Risk
0000081018-21-000008,81018,PUBLIC SERVICE CO OF COLORADO,US,CO,DENVER,2021-02-17 16:11:00.0,10-K,20201231.0,2020.0,FY,573000000.0,342000000.0,,5770000000.0,,1008000000.0,588000000.0,4086000000.0,,7592000000.0,20365000000.0,0.07744994731296101,0.028873066535723056,0.029708973322554566,0.5968586387434555,1.6824288724973657,0.14390602055800295,0.20063835011048367,True,High Risk
0000083246-21-000004,83246,HSBC USA INC /MD/,US,NY,NEW YORK,2021-02-23 06:03:00.0,10-K,20201231.0,2020.0,FY,,,,15746000000.0,,-8185000000.0,-940000000.0,2899000000.0,1000000.0,18291000000.0,196434000000.0,-0.05139139467497676,-0.004785322296547441,,,9.739380022962113,-0.32424974129010004,0.014758137593288331,True,High Risk
0000084748-21-000021,84748,ROGERS CORP,US,AZ,CHANDLER,2021-02-18 20:16:00.0,10-K,20201231.0,2020.0,FY,33019000.0,134421000.0,,147961000.0,42100000.0,66820000.0,49990000.0,,1100000.0,1020755000.0,1264005000.0,0.04897355388903312,0.03954889418950083,0.04060972261260486,4.071019715921136,0.23830400047024017,,,True,High Risk
0000085961-21-000073,85961,RYDER SYSTEM INC,US,FL,MIAMI,2021-02-19 16:10:00.0,10-K,20201231.0,2020.0,FY,594712000.0,,,1132954000.0,8000000.0,1717993000.0,-122250000.0,-576204000.0,29993000.0,2255557000.0,12931954000.0,-0.05419947268014065,-0.009453327780163771,-0.009909021805683961,,4.73337494907023,0.21216444176020993,-0.04455660760933731,True,High Risk
0000086312-21-000011,86312,"TRAVELERS COMPANIES, INC.",US,MN,SAINT PAUL,2021-02-11 06:49:00.0,10-K,20201231.0,2020.0,FY,,,,,14000000.0,4380000000.0,827000000.0,1278000000.0,148000000.0,29201000000.0,116170000000.0,0.028320947912742714,0.007118877507101661,,,2.978288414780316,0.6471048513302035,0.011001119049668589,True,High Risk
0000088121-21-000013,88121,SEABOARD CORP /DE/,US,KS,SHAWNEE MISSION,2021-02-16 17:33:00.0,10-K,20201231.0,2020.0,FY,368000000.0,,,,8000000.0,238000000.0,,1543000000.0,,3591000000.0,4746000000.0,,,,,0.3216374269005848,,0.3251158870627897,True,High Risk
0000088205-21-000009,88205,SPX CORP,US,NC,CHARLOTTE,2021-02-25 18:30:00.0,10-K,20201231.0,2020.0,FY,141200000.0,271800000.0,233600000.0,1319900000.0,14000000.0,110600000.0,97200000.0,,1200000.0,502400000.0,2297700000.0,0.19347133757961785,0.04230317273795535,0.045073035010433575,1.924929178470255,3.573447452229299,,,True,High Risk
0000089089-21-000012,89089,SERVICE CORP INTERNATIONAL,US,TX,HOUSTON,2021-02-16 17:06:00.0,10-K,20201231.0,2020.0,FY,,,,981934000.0,22444000.0,615830000.0,515907000.0,183128000.0,5568000.0,1752748000.0,14515425000.0,0.29434179927747744,0.03554198378621363,,,7.2815242122655395,2.8171934384692676,0.012616096325116212,True,High Risk
0000089439-21-000015,89439,MUELLER INDUSTRIES INC,US,TN,COLLIERVILLE,2021-02-24 16:37:00.0,10-K,20201231.0,2020.0,FY,85644000.0,357532000.0,,,6128000.0,245073000.0,139493000.0,,8600000.0,776745000.0,1528568000.0,0.17958660821762612,0.09125730749302616,0.09667383729149975,4.174629863154453,0.9679148240413521,,,True,High Risk
0000089800-21-000010,89800,SHERWIN WILLIAMS CO,US,OH,CLEVELAND,2021-02-19 11:42:00.0,10-K,20201231.0,2020.0,FY,1799400000.0,2088900000.0,,,313400000.0,3408600000.0,595900000.0,3581000000.0,,3610800000.0,20401600000.0,0.1650326797385621,0.029208493451494,0.03203384545913924,1.1608869623207736,4.650160629223441,0.16640603183468305,0.17552544898439337,True,High Risk
0000090168-21-000015,90168,SIFCO INDUSTRIES INC,US,OH,CLEVELAND,2021-02-05 16:25:00.0,10-Q,20201231.0,2021.0,Q1,14002000.0,,8290000.0,,409000.0,-965000.0,2993000.0,,155000.0,36054000.0,121948000.0,0.08301436733788206,0.02454324794174566,0.027726826376151037,,2.382370888112276,,,True,High Risk
0000091142-21-000025,91142,SMITH A O CORP,US,WI,MILWAUKEE,2021-02-12 12:27:00.0,10-K,20201231.0,2020.0,FY,,,161900000.0,520400000.0,14500000.0,448900000.0,344900000.0,,12700000.0,1848300000.0,3160700000.0,0.18660390629226858,0.10912139715885721,,,0.7100578910350052,,,True,High Risk
0000091419-21-000011,91419,J M SMUCKER CO,US,OH,ORRVILLE,2021-02-25 16:17:00.0,10-Q,20210131.0,2021.0,Q3,782000000.0,551400000.0,,5794100000.0,58800000.0,967100000.0,154600000.0,,,7970500000.0,16970400000.0,0.01939652468477511,0.009109979729411211,0.009550048182649304,0.7051150895140665,1.1291512452167367,,,True,High Risk
0000091440-21-000005,91440,SNAP-ON INC,US,WI,KENOSHA,2021-02-11 17:30:00.0,10-K,20201231.0,2020.0,FY,198500000.0,640700000.0,,,23400000.0,764500000.0,627000000.0,-563100000.0,1900000.0,3824900000.0,5555700000.0,0.1639258542706999,0.11285706571629138,0.11703875158664974,3.2277078085642317,0.45250856231535463,-1.1134789557805007,-0.10135536476051622,True,High Risk
0000091576-21-000044,91576,KEYCORP /NEW/,US,OH,CLEVELAND,2021-02-22 14:55:00.0,10-K,20201231.0,2020.0,FY,,,,,65000000.0,1673000000.0,1343000000.0,6715000000.0,101000000.0,17981000000.0,170336000000.0,0.07468995050330905,0.007884416682322,,,8.473110505533619,0.2,0.03942208341160999,True,High Risk
0000091767-21-000011,91767,SONOCO PRODUCTS CO,US,SC,HARTSVILLE,2021-02-26 12:23:00.0,10-K,20201231.0,2020.0,FY,537764000.0,658808000.0,430241000.0,314056000.0,52899000.0,589898000.0,207463000.0,5373674000.0,10607000.0,1802682000.0,5277259000.0,0.1150857444629724,0.03931264317328371,0.04377322900435595,1.2250875848885385,1.9274486570565412,0.03860729177095596,1.0182699010982785,False,Low Risk
0000091928-21-000014,91928,SOUTH JERSEY INDUSTRIES INC,US,NJ,FOLSOM,2021-02-24 21:08:00.0,10-K,20201231.0,2020.0,FY,256589000.0,43000.0,,1218000000.0,5400000.0,311639000.0,157084000.0,1541383000.0,5751000.0,1660881000.0,6689148000.0,0.09457872057058875,0.023483409247336134,0.02442014134654653,0.00016758317776677877,3.027469758519725,0.10191107596230138,0.2304303926299732,True,High Risk
0000092122-21-000006,92122,SOUTHERN CO,US,GA,ATLANTA,2021-02-17 17:48:00.0,10-K,20201231.0,2020.0,FY,2312000000.0,,,11834000000.0,49000000.0,6696000000.0,,-158000000.0,84000000.0,27972000000.0,122935000000.0,,,,,3.394930644930645,,-0.0012852320331882701,True,High Risk
0000092230-21-000032,92230,TRUIST FINANCIAL CORP,US,NC,CHARLOTTE,2021-02-24 08:42:00.0,10-K,20201231.0,2020.0,FY,,,,,685000000.0,7437000000.0,,2987000000.0,,716000000.0,509228000000.0,,,,,710.2122905027933,,0.005865741868082666,True,High Risk
0000092380-21-000033,92380,SOUTHWEST AIRLINES CO,US,TX,DALLAS,2021-02-08 13:38:00.0,10-K,20201231.0,2020.0,FY,1574000000.0,,2259000000.0,4191000000.0,,4893000000.0,-3074000000.0,4234000000.0,46000000.0,9641000000.0,34588000000.0,-0.3188465926771082,-0.08887475425002891,-0.09311201308535773,,2.587594647858106,-0.726027397260274,0.12241239736324737,True,High Risk
0000092521-21-000003,92521,SOUTHWESTERN PUBLIC SERVICE CO,US,TX,AMARILLO,2021-02-17 16:07:00.0,10-K,20201231.0,2020.0,FY,168000000.0,94000000.0,,2790000000.0,,446000000.0,295000000.0,1870000000.0,,2885000000.0,8859000000.0,0.1022530329289428,0.033299469466079694,0.033943159590380856,0.5595238095238095,2.0707105719237435,0.15775401069518716,0.21108477254769162,True,High Risk
0000093410-21-000009,93410,CHEVRON CORP,US,CA,SAN RAMON,2021-02-25 14:32:00.0,10-K,20201231.0,2020.0,FY,10950000000.0,9500000000.0,7812000000.0,16829000000.0,,10577000000.0,-5543000000.0,94692000000.0,281000000.0,131688000000.0,239790000000.0,-0.04209191422149323,-0.02311605988573335,-0.024222163957350114,0.867579908675799,0.8208948423546565,-0.05853715202973852,0.3948955335918929,True,High Risk
0000093556-21-000008,93556,"STANLEY BLACK & DECKER, INC.",US,CT,NEW BRITAIN,2021-02-18 16:03:00.0,10-K,20201231.0,2020.0,FY,2446400000.0,,1977500000.0,4832700000.0,175300000.0,1260900000.0,605200000.0,13982400000.0,5600000.0,9136300000.0,19408000000.0,0.06624125740179285,0.031183017312448474,0.03568059617017263,,1.1242735024025043,0.0432829843231491,0.7204451772464963,True,High Risk
0000093676-21-000004,93676,STARRETT L S CO,US,MA,ATHOL,2021-02-05 09:11:00.0,10-Q,20201231.0,2021.0,Q2,7579000.0,34378000.0,8838000.0,,,-2257000.0,7973000.0,,100000.0,83379000.0,172683000.0,0.09562359826814905,0.04617130811950221,0.048290774299835255,4.53595461142631,1.07106105853992,,,True,High Risk
0000093751-21-000476,93751,STATE STREET CORP,US,MA,BOSTON,2021-02-19 07:09:00.0,10-K,20201231.0,2020.0,FY,,,,,234000000.0,3532000000.0,2420000000.0,6526000000.0,240000000.0,26200000000.0,314706000000.0,0.09236641221374046,0.007689716751507756,,,11.011679389312977,0.3708243947287772,0.020736814677826287,True,High Risk
0000096021-21-000018,96021,SYSCO CORP,US,TX,HOUSTON,2021-02-02 18:21:00.0,10-Q,20201231.0,2021.0,Q2,3447065000.0,,1679429000.0,1565255000.0,,754469000.0,284189000.0,,,2502603000.0,22489851000.0,0.11355736407252769,0.012636322045886387,0.014923709167345577,,7.986583569187761,,,True,High Risk
0000096943-21-000013,96943,TELEFLEX INC,US,PA,WAYNE,2021-02-25 12:34:00.0,10-K,20201231.0,2020.0,FY,102520000.0,395071000.0,136276000.0,,158700000.0,,335324000.0,,20700000.0,2430531000.0,7152559000.0,0.13796326810890294,0.04688168248594664,0.047563424826444226,3.8535992976980102,1.9427968620848695,,,True,High Risk
0000097216-21-000030,97216,TEREX CORP,US,CT,NORWALK,2021-02-12 14:50:00.0,10-K,20201231.0,2020.0,FY,369900000.0,,,837900000.0,1800000.0,94200000.0,113700000.0,4517200000.0,,,3031800000.0,,0.03750247377795369,0.042713851008678014,,,0.02517045957672895,1.4899399696549904,True,High Risk
0000097476-21-000006,97476,TEXAS INSTRUMENTS INC,US,TX,DALLAS,2021-02-05 16:27:00.0,10-K,20201231.0,2020.0,FY,388000000.0,1414000000.0,,2333000000.0,198000000.0,7189000000.0,1353000000.0,,,8907000000.0,19351000000.0,0.1519029976423038,0.069918867242003,0.07134947002056637,3.6443298969072164,1.1725609071516785,,,True,High Risk
0000097745-21-000011,97745,THERMO FISHER SCIENTIFIC INC.,US,MA,WALTHAM,2021-02-24 17:36:00.0,10-K,20201231.0,2020.0,FY,1920000000.0,5741000000.0,,15579000000.0,1667000000.0,4543000000.0,,,,34507000000.0,69052000000.0,,,,2.990104166666667,1.0011012258382357,,,True,High Risk
0000098362-21-000039,98362,TIMKEN CO,US,OH,NORTH CANTON,2021-02-16 16:32:00.0,10-K,20201231.0,2020.0,FY,301700000.0,581100000.0,,740700000.0,56200000.0,577600000.0,284500000.0,,19600000.0,2152900000.0,5041600000.0,0.13214733615123786,0.05643049825452237,0.06002236334099875,1.9260855154126615,1.3417715639370151,,,True,High Risk
0000099250-21-000003,99250,"TRANSCONTINENTAL GAS PIPE LINE COMPANY, LLC",US,TX,HOUSTON,2021-02-24 16:11:00.0,10-K,20201231.0,2020.0,FY,,223864000.0,,,,976292000.0,880036000.0,232800000.0,6300000.0,,13318713000.0,,0.06607515305720606,,,,3.7802233676975945,0.01747916634287412,True,High Risk
0000099780-21-000012,99780,TRINITY INDUSTRIES INC,US,TX,DALLAS,2021-02-24 12:00:00.0,10-K,20201231.0,2020.0,FY,,,,,,651700000.0,-147300000.0,1999400000.0,29300000.0,1738800000.0,8701800000.0,-0.0847135955831608,-0.01692753223471006,,,4.004485852311939,-0.07367210163048915,0.22976855363258175,True,High Risk
0000100122-21-000005,100122,TUCSON ELECTRIC POWER CO,US,AZ,TUCSON,2021-02-12 07:19:00.0,10-K,20201231.0,2020.0,FY,136465000.0,173000000.0,,,,457226000.0,,1424741000.0,3000000.0,1664032000.0,6090127000.0,,,,1.2677243249184773,2.659861709390204,,0.2339427404387462,True,High Risk
0000100493-21-000009,100493,"TYSON FOODS, INC.",US,AR,SPRINGDALE,2021-02-11 06:17:00.0,10-K/A,20200930.0,2020.0,FY,1926000000.0,1952000000.0,,,278000000.0,2963000000.0,2970000000.0,-1362000000.0,36000000.0,15254000000.0,34456000000.0,0.19470302871377998,0.0861968887856977,0.09130033814940056,1.0134994807892004,1.258817359381146,-2.1806167400881056,-0.03952867425121895,True,High Risk
0000100493-21-000015,100493,"TYSON FOODS, INC.",US,AR,SPRINGDALE,2021-02-11 06:45:00.0,10-Q,20201231.0,2021.0,Q1,1876000000.0,1900000000.0,,,,894000000.0,505000000.0,-332000000.0,,14235000000.0,33564000000.0,0.035475939585528624,0.01504588249314742,0.015936632163595053,1.0127931769722816,1.357850368809273,-1.5210843373493976,-0.009891550470742461,True,High Risk
0000100885-21-000068,100885,UNION PACIFIC CORP,US,NE,OMAHA,2021-02-05 16:35:00.0,10-K,20201231.0,2020.0,FY,749000000.0,1505000000.0,,,,8686000000.0,5349000000.0,19533000000.0,,18128000000.0,62398000000.0,0.2950684024713151,0.08572390140709638,0.08676539765446317,2.0093457943925235,2.442078552515446,0.27384426355398556,0.31303887945126446,True,High Risk
0000101199-21-000024,101199,UNITED FIRE GROUP INC,US,IA,CEDAR RAPIDS,2021-02-26 11:00:00.0,10-K,20201231.0,2020.0,FY,,,,202359000.0,709000.0,41435000.0,27650000.0,1068627000.0,4991000.0,825149000.0,3069678000.0,0.03350909956868396,0.009007459414309905,,,2.7201499365569126,0.025874322846044503,0.34812348396151,True,High Risk
0000101778-21-000018,101778,MARATHON OIL CORP,US,TX,HOUSTON,2021-02-23 16:12:00.0,10-K,20201231.0,2020.0,FY,1307000000.0,747000000.0,,,,3234000000.0,480000000.0,3086000000.0,53000000.0,,20245000000.0,,0.0237095579155347,0.02534586545569754,0.5715378729915838,,0.15554115359688916,0.1524326994319585,True,High Risk
0000101829-21-000008,101829,RAYTHEON TECHNOLOGIES CORP,US,MA,WALTHAM,2021-02-08 17:08:00.0,10-K,20201231.0,2020.0,FY,7816000000.0,,10401000000.0,,2125000000.0,,-3519000000.0,0.0,,72163000000.0,152391000000.0,-0.048764602358549396,-0.023091914876862806,-0.024340307798720387,,1.1117608746864738,,0.0,True,High Risk
0000102037-21-000004,102037,UNIVERSAL CORP /VA/,US,VA,RICHMOND,2021-02-08 16:21:00.0,10-Q,20201231.0,2021.0,Q3,,354676000.0,,,2404000.0,-172898000.0,48049000.0,,4800000.0,1309796000.0,2388641000.0,0.03668433862983243,0.020115622230381207,,,0.8236740683281977,,,True,High Risk
0000102212-21-000010,102212,UNIVEST FINANCIAL CORP,US,PA,SOUDERTON,2021-02-26 16:34:00.0,10-K,20201231.0,2020.0,FY,,,,296186000.0,4500000.0,86006000.0,18119000.0,0.0,1568000.0,692472000.0,6336496000.0,0.026165678901096362,0.0028594668094164347,,,8.15054471516538,,0.0,True,High Risk
0000102729-21-000012,102729,VALMONT INDUSTRIES INC,US,NE,OMAHA,2021-02-24 17:04:00.0,10-K,20201231.0,2020.0,FY,197957000.0,,89796000.0,,18147000.0,153008000.0,,93837000.0,3165000.0,1182062000.0,2953160000.0,,,,,1.498312271268343,,0.03177511546953094,True,High Risk
0000103379-21-000003,103379,V F CORP,US,CO,DENVER,2021-02-02 17:02:00.0,10-Q,20201231.0,2021.0,Q3,389749000.0,1411565000.0,1664760000.0,3735896000.0,4300000.0,841626000.0,318349000.0,,,4298516000.0,13744341000.0,0.07406021054708183,0.023162187259469186,0.023838167425856215,3.6217283431131317,2.197461868235456,,,True,High Risk
0000103730-21-000014,103730,VISHAY INTERTECHNOLOGY INC,US,PA,MALVERN,2021-02-24 07:20:00.0,10-K,20201231.0,2020.0,FY,196203000.0,338632000.0,,1409200000.0,8113000.0,314938000.0,122923000.0,2501898000.0,5276000.0,1576215000.0,3154473000.0,0.07798618843241563,0.038967840269991214,0.04155232619064521,1.7259267187555747,1.001296142975419,0.049131899062231955,0.7931270928614701,False,Low Risk
0000104889-21-000018,104889,GRAHAM HOLDINGS CO,US,VA,ARLINGTON,2021-02-24 11:07:00.0,10-K,20201231.0,2020.0,FY,,519577000.0,,,56800000.0,210663000.0,300365000.0,,-1100000.0,3759302000.0,6444119000.0,0.07989914085114737,0.04661071591011898,,,0.7141796535633477,,,True,High Risk
0000104894-21-000025,104894,WASHINGTON REAL ESTATE INVESTMENT TRUST,US,DC,WASHINGTON,2021-02-16 16:34:00.0,10-K,20201231.0,2020.0,FY,,,,,9997000.0,147369000.0,-15680000.0,16746000.0,7900000.0,1320787000.0,2409818000.0,-0.011871709821492792,-0.006506715444900818,,,0.8245318889419717,-0.9363430072853218,0.006949072502570734,True,High Risk
0000105634-21-000044,105634,"EMCOR GROUP, INC.",US,CT,NORWALK,2021-02-25 07:34:00.0,10-K,20201231.0,2020.0,FY,665402000.0,1922100000.0,,47464000.0,59950000.0,271011000.0,132943000.0,8797061000.0,11200000.0,2052668000.0,5063840000.0,0.06476595338359638,0.026253396631805113,0.03022504807388441,2.888629730598946,1.4669552017179592,0.015112206224328784,1.737231231634491,False,Low Risk
0000105770-21-000008,105770,WEST PHARMACEUTICAL SERVICES INC,US,PA,EXTON,2021-02-23 16:49:00.0,10-K,20201231.0,2020.0,FY,156800000.0,385300000.0,,,600000.0,288600000.0,82300000.0,2146900000.0,15100000.0,1279900000.0,2793800000.0,0.06430189858582702,0.029458085761328655,0.031209708001516876,2.4572704081632653,1.1828267833424486,0.0383343425404071,0.7684515713365309,False,Low Risk
0000106040-21-000011,106040,WESTERN DIGITAL CORP,US,CA,SAN JOSE,2021-02-09 16:17:00.0,10-Q,20201231.0,2021.0,Q2,1945000000.0,1833000000.0,1420000000.0,,,510000000.0,2000000.0,,0.0,9967000000.0,25552000000.0,0.00020066218521119696,7.827175954915466e-05,8.472063371034016e-05,0.9424164524421594,1.5636600782582522,,,True,High Risk
0000106640-21-000022,106640,WHIRLPOOL CORP /DE/,US,MI,BENTON HARBOR,2021-02-11 09:04:00.0,10-K,20201231.0,2020.0,FY,4547000000.0,3109000000.0,637000000.0,,62000000.0,1229000000.0,1081000000.0,,67000000.0,3799000000.0,18881000000.0,0.2845485654119505,0.05725332344685133,0.07541509697223385,0.683747525841214,3.969992103185049,,,True,High Risk
0000107263-21-000006,107263,"WILLIAMS COMPANIES, INC.",US,OK,TULSA,2021-02-24 16:03:00.0,10-K,20201231.0,2020.0,FY,482000000.0,,944000000.0,24371000000.0,328000000.0,3496000000.0,-155000000.0,7719000000.0,52000000.0,11769000000.0,44165000000.0,-0.013170192879598946,-0.0035095663987320274,-0.003548291097223176,,2.7526552808224998,-0.020080321285140562,0.17477640665685498,True,High Risk
0000107815-21-000079,783325,"WEC ENERGY GROUP, INC.",US,WI,MILWAUKEE,2021-02-25 12:21:00.0,10-K,20201231.0,2020.0,FY,880700000.0,1202800000.0,,4143700000.0,,2196000000.0,223500000.0,7241700000.0,35700000.0,-4100000.0,37028100000.0,-54.51219512195122,0.006035956476297731,0.006183017312448475,1.365731804246622,-9032.243902439024,0.03086291892787605,0.1955730917870482,True,High Risk
0000107815-21-000081,107815,WISCONSIN ELECTRIC POWER CO,US,WI,MILWAUKEE,2021-02-25 12:36:00.0,10-K,20201231.0,2020.0,FY,267600000.0,466100000.0,,,,962200000.0,,3367000000.0,14500000.0,3414300000.0,13605200000.0,,,,1.741778774289985,2.9847699382010955,,0.2474789051245112,True,High Risk
0000107815-21-000083,107833,WISCONSIN PUBLIC SERVICE CORP,US,WI,GREEN BAY,2021-02-25 12:49:00.0,10-K,20201231.0,2020.0,FY,176900000.0,190800000.0,,1436400000.0,,434500000.0,172800000.0,1407100000.0,6300000.0,95600000.0,5641600000.0,1.8075313807531381,0.030629608621667612,0.0316211319926071,1.078575466365178,58.01255230125523,0.12280577073413404,0.24941505955757232,True,High Risk
0000108385-21-000025,108385,WORLD ACCEPTANCE CORP,US,SC,GREENVILLE,2021-02-05 16:47:00.0,10-Q,20201231.0,2021.0,Q3,,,,,1377250.0,170567607.0,43398875.0,427011183.0,,552116625.0,1030086435.0,0.07860454301661357,0.04213129454519999,,,0.8657044333703953,0.10163404783710313,0.41453917699634596,True,High Risk
0000109177-21-000009,109177,"SPECTRUM BRANDS HOLDINGS, INC.",US,WI,MIDDLETON,2021-02-05 16:39:00.0,10-Q,20201231.0,2021.0,Q1,557500000.0,576700000.0,,2043200000.0,17200000.0,-196700000.0,72100000.0,,4400000.0,1407500000.0,5170800000.0,0.05122557726465364,0.013943683762667285,0.015628725641081222,1.034439461883408,2.673747779751332,,,True,High Risk
0000109380-21-000082,109380,"ZIONS BANCORPORATION, NATIONAL ASSOCIATION /UT/",US,UT,SALT LAKE CITY,2021-02-25 16:20:00.0,10-K,20201231.0,2020.0,FY,,,,,,719000000.0,284000000.0,549000000.0,26000000.0,7886000000.0,81479000000.0,0.036013187927973624,0.003485560696621215,,,9.332107532335785,0.517304189435337,0.006737932473398054,True,High Risk
0000110019-21-000003,110019,NORTHWEST PIPELINE LLC,US,UT,SALT LAKE CITY,2021-02-24 16:18:00.0,10-K,20201231.0,2020.0,FY,,,,,,295128000.0,151086000.0,47493000.0,1800000.0,,2222947000.0,,0.06796653271535488,,,,3.181226707093677,0.02136488184378665,True,High Risk
0000110471-21-000008,110471,WOLVERINE WORLD WIDE INC /DE/,US,MI,ROCKFORD,2021-02-26 10:34:00.0,10-K,20201231.0,2020.0,FY,202100000.0,268300000.0,,252600000.0,7100000.0,97500000.0,200100000.0,1791100000.0,,561400000.0,2137400000.0,0.3564303526897043,0.09361841489660334,0.10339482250813828,1.3275606135576448,2.807267545422159,0.11171905532912735,0.8379807242444091,True,High Risk
0000200406-21-000008,200406,JOHNSON & JOHNSON,US,NJ,NEW BRUNSWICK,2021-02-22 16:36:00.0,10-K,20201231.0,2020.0,FY,9505000000.0,13576000000.0,13968000000.0,,4700000000.0,23536000000.0,14714000000.0,,1005000000.0,,174894000000.0,,0.08413095932393336,0.08896601345917805,1.4283008942661757,,,,True,High Risk
0000203527-21-000010,203527,VARIAN MEDICAL SYSTEMS INC,US,CA,PALO ALTO,2021-02-09 16:35:00.0,10-Q,20201231.0,2021.0,Q1,194900000.0,1029300000.0,482700000.0,,9800000.0,112600000.0,96500000.0,778800000.0,1200000.0,2075500000.0,4526100000.0,0.04649482052517466,0.021320783897836988,0.022280199482822314,5.281169830682401,1.1807275355336064,0.1239085772984078,0.17206866839000465,False,Low Risk
0000215466-21-000025,215466,"COEUR MINING, INC.",US,IL,CHICAGO,2021-02-17 16:43:00.0,10-K,20201231.0,2020.0,FY,69176000.0,23484000.0,,3610297000.0,,-2911000.0,25627000.0,,8500000.0,693479000.0,1403977000.0,0.03695425528386584,0.018253148021655625,0.019199116572432895,0.3394819012374234,1.0245414785451326,,,True,High Risk
0000216228-21-000005,216228,ITT INC.,US,NY,WHITE PLAINS,2021-02-19 15:06:00.0,10-K,20201231.0,2020.0,FY,306800000.0,,457400000.0,,20400000.0,,333700000.0,2745100000.0,13400000.0,2126400000.0,4107700000.0,0.1569319036869827,0.08123767558487718,0.08779499592201848,,0.9317626034612491,0.12156205602710284,0.6682815200720598,True,High Risk
0000217346-21-000019,217346,TEXTRON INC,US,RI,PROVIDENCE,2021-02-19 06:02:00.0,10-K,20201231.0,2020.0,FY,776000000.0,787000000.0,,,54000000.0,768000000.0,309000000.0,7943000000.0,20000000.0,5845000000.0,15443000000.0,0.05286569717707442,0.02000906559606294,0.021067703006749847,1.0141752577319587,1.642087254063302,0.038902178018380966,0.5143430680567247,False,Low Risk
0000225648-21-000008,225648,COVANTA HOLDING CORP,US,NJ,MORRISTOWN,2021-02-19 16:16:00.0,10-K,20201231.0,2020.0,FY,36000000.0,,303000000.0,882000000.0,21000000.0,238000000.0,8000000.0,1785000000.0,,310000000.0,3706000000.0,0.025806451612903226,0.0021586616297895305,0.0021798365122615805,,10.95483870967742,0.004481792717086834,0.481651376146789,True,High Risk
0000230557-21-000009,230557,SELECTIVE INSURANCE GROUP INC,US,NJ,BRANCHVILLE,2021-02-12 16:32:00.0,10-K,20201231.0,2020.0,FY,,,,438985000.0,,554045000.0,246355000.0,2922274000.0,19800000.0,2738889000.0,9687913000.0,0.08994705517456165,0.025429109448030757,,,2.5371689031574483,0.08430249867055588,0.30164123067579157,True,High Risk
0000277135-21-000007,277135,"W.W. GRAINGER, INC.",US,IL,LAKE FOREST,2021-02-24 17:04:00.0,10-K,20201231.0,2020.0,FY,,1474000000.0,,1239000000.0,60000000.0,1057000000.0,695000000.0,,46000000.0,1828000000.0,6295000000.0,0.38019693654266956,0.11040508339952343,,,2.4436542669584247,,,True,High Risk
0000277509-21-000005,277509,FEDERAL SIGNAL CORP /DE/,US,IL,OAK BROOK,2021-02-25 13:16:00.0,10-K,20201231.0,2020.0,FY,65000000.0,127000000.0,,240800000.0,9600000.0,92800000.0,96200000.0,1130800000.0,2500000.0,457400000.0,1208800000.0,0.21031919545255795,0.07958305757776307,0.08410561286938276,1.9538461538461538,1.6427634455618714,0.08507251503360452,0.9354731965585705,False,Low Risk
0000277948-21-000014,277948,CSX CORP,US,FL,JACKSONVILLE,2021-02-10 14:43:00.0,10-K,20201231.0,2020.0,FY,809000000.0,912000000.0,,409000000.0,,4263000000.0,2765000000.0,,19000000.0,-486000000.0,39793000000.0,-5.689300411522634,0.06948458271555298,0.07092653396265135,1.127317676143387,-82.87860082304526,,,True,High Risk
0000310158-21-000004,310158,"MERCK & CO., INC.",US,NJ,KENILWORTH,2021-02-25 16:35:00.0,10-K,20201231.0,2020.0,FY,4594000000.0,7851000000.0,,39588000000.0,1900000000.0,10253000000.0,7067000000.0,47994000000.0,,25317000000.0,91588000000.0,0.2791404984792827,0.07716076341878848,0.08123548750488539,1.7089682194166305,2.617648220563258,0.1472475726132433,0.5240206140542429,True,High Risk
0000310522-21-000156,310522,FEDERAL NATIONAL MORTGAGE ASSOCIATION FANNIE MAE,US,DC,WASHINGTON,2021-02-12 07:18:00.0,10-K,20201231.0,2020.0,FY,,,,,,-72934000000.0,11805000000.0,,,25259000000.0,3985749000000.0,0.4673581693653747,0.0029618021606478482,,,156.79520171028148,,,True,High Risk
