adsh,cik,name,countryba,stprba,cityba,accepted,form,period,fy,fp,Accounts Payable (Current),Accounts Receivable (Current),Accrued Liabilities (Current),Additional Paid-in Capital,Amortization of Intangibles,Cash From Ops,Net Income,Revenue,Share-based Compensation Expense,Shareholder Equity,Total Assets,ROE,ROA,ROI,Current Ratio,Debt to Equity,Profit Margin,Asset Turnover,Risk Flag,Risk Category
0000845877-25-000033,845877,FEDERAL AGRICULTURAL MORTGAGE CORP,US,DC,WASHINGTON,2025-02-21 07:04:00.0,10-K,20241231.0,2024.0,FY,,,,,,809271000.0,178144000.0,,4600000.0,1213700000.0,27333110000.0,0.14677762214715334,0.006517516667514235,,,21.520482821125483,,,True,High Risk
0000846617-25-000013,846617,"DIME COMMUNITY BANCSHARES, INC. /NY/",US,NY,HAUPPAUGE,2025-02-20 17:09:00.0,10-K,20241231.0,2024.0,FY,,,,,1878000.0,295172000.0,152556000.0,,760000.0,1192620000.0,13636005000.0,0.12791668762891784,0.011187734237410443,,,10.433654475021381,,,True,High Risk
0000849146-25-000014,849146,LIFEVANTAGE CORP,US,UT,LEHI,2025-02-05 16:06:00.0,10-Q,20241231.0,2025.0,Q2,5853000.0,2949000.0,,136644000.0,,6522000.0,629000.0,,800000.0,34649000.0,60299000.0,0.018153482062974402,0.010431350436989005,0.01155273114645704,0.503844182470528,0.7402811047937892,,,True,High Risk
0000849869-25-000029,849869,SILGAN HOLDINGS INC,US,CT,STAMFORD,2025-02-27 15:48:00.0,10-K,20241231.0,2024.0,FY,,599524000.0,257742000.0,353848000.0,52600000.0,748412000.0,340848000.0,,,325448000.0,7611236000.0,1.047319387429021,0.04478221408454553,,,22.386949681669577,,,True,High Risk
0000851205-25-000012,851205,COGNEX CORP,US,MA,NATICK,2025-02-13 06:32:00.0,10-K,20241231.0,2024.0,FY,21454000.0,114164000.0,72374000.0,1037202000.0,3274000.0,243406000.0,215525000.0,,54505000.0,1430093000.0,2017812000.0,0.15070698199347873,0.10681123910453501,0.1079590935092804,5.321338678101986,0.41096558056014537,,,True,High Risk
0000851310-25-000021,851310,HARMONIC INC,US,CA,SAN JOSE,2025-02-14 16:20:00.0,10-K,20241231.0,2024.0,FY,38562000.0,141531000.0,61024000.0,2405043000.0,,5476000.0,28182000.0,,25212000.0,295913000.0,768206000.0,0.09523745154825912,0.03668547238631305,0.03862431541957448,3.670219386961257,1.5960535697992315,,,True,High Risk
0000851968-25-000023,851968,MOHAWK INDUSTRIES INC,US,GA,CALHOUN,2025-02-19 20:48:00.0,10-K,20241231.0,2024.0,FY,,,,1947500000.0,28100000.0,669200000.0,25200000.0,,22400000.0,7623100000.0,14120400000.0,0.0033057417586021434,0.001784651992861392,,,0.8523172987367345,,,True,High Risk
0000852772-25-000070,852772,DENNY'S CORP,US,SC,SPARTANBURG,2025-02-24 11:25:00.0,10-K,20241231.0,2024.0,FY,24070000.0,,,6688000.0,2000000.0,39452000.0,74712000.0,,11400000.0,-65265000.0,464818000.0,-1.144748333716387,0.1607338786363695,0.1695118298891884,,-8.12201026583927,,,True,High Risk
0000854775-25-000006,854775,DIGI INTERNATIONAL INC,US,MN,HOPKINS,2025-02-05 16:08:00.0,10-Q,20241231.0,2025.0,Q1,23759000.0,69640000.0,,420413000.0,6200000.0,18672000.0,-3054000.0,106089000.0,3106000.0,540488000.0,815075000.0,-0.00565044922366454,-0.0037468944575652545,-0.003859393718817767,2.9310997937623635,0.5080353310341765,-0.028787150411446992,0.1301585743643223,True,High Risk
0000856982-25-000011,856982,MERIT MEDICAL SYSTEMS INC,US,UT,SOUTH JORDAN,2025-02-25 16:16:00.0,10-K,20241231.0,2024.0,FY,,177885000.0,120447000.0,,48400000.0,114291000.0,74516000.0,,18042000.0,1039799000.0,2325244000.0,0.0716638504172441,0.03204652931047236,,,1.2362437355681242,,,True,High Risk
0000857855-25-000057,857855,UNITED COMMUNITY BANKS INC,US,SC,GREENVILLE,2025-02-27 16:37:00.0,10-K,20241231.0,2024.0,FY,,,,,6826000.0,607307000.0,277472000.0,826151000.0,8170000.0,2222245000.0,27297251000.0,0.12486112017351822,0.010164833081543633,,,11.283637042720311,0.3358611198195003,0.030264988954382257,True,High Risk
0000858470-25-000075,858470,COTERRA ENERGY INC.,US,TX,HOUSTON,2025-02-25 17:29:00.0,10-K,20241231.0,2024.0,FY,803000000.0,843000000.0,261000000.0,7587000000.0,,5456000000.0,4065000000.0,9051000000.0,86000000.0,11738000000.0,20415000000.0,0.3463111262566025,0.1991182953710507,0.20727105853559044,1.049813200498132,0.7392230362923837,0.44912164401723564,0.44335047759000734,False,Low Risk
0000858877-25-000007,858877,"CISCO SYSTEMS, INC.",US,CA,SAN JOSE,2025-02-18 16:35:00.0,10-Q,20250131.0,2025.0,Q2,2304000000.0,6685000000.0,25000000.0,,66000000.0,3179000000.0,2634000000.0,,802000000.0,44353000000.0,124413000000.0,0.05938718914165896,0.02117142099298305,0.021570891580473185,2.9014756944444446,1.80506391901337,,,True,High Risk
0000859737-25-000005,859737,HOLOGIC INC,US,MA,MARLBOROUGH,2025-02-06 08:42:00.0,10-Q,20241231.0,2025.0,Q1,203800000.0,600400000.0,579700000.0,,13300000.0,220000000.0,246500000.0,1013100000.0,,20100000.0,9156000000.0,12.2636815920398,0.026922236784622106,0.02753513102924421,2.9460255152109913,454.5223880597015,0.2433126048761228,0.11064875491480997,True,High Risk
0000860413-25-000022,860413,FIRST INTERSTATE BANCSYSTEM INC,US,MT,BILLINGS,2025-02-28 17:31:00.0,10-K,20241231.0,2024.0,FY,,,,,15900000.0,534400000.0,202200000.0,412100000.0,9600000.0,1986600000.0,30671200000.0,0.10178193899124131,0.006592503716841858,,,14.439041578576463,0.49065760737685027,0.013436057278489268,True,High Risk
0000860546-25-000008,860546,COPT DEFENSE PROPERTIES,US,MD,COLUMBIA,2025-02-21 16:20:00.0,10-K,20241231.0,2024.0,FY,,,,,,265825000.0,,739030000.0,9637000.0,1483912000.0,1387517000.0,,,,,-0.06496005153944438,,0.532627708345195,True,High Risk
0000860731-25-000007,860731,TYLER TECHNOLOGIES INC,US,TX,PLANO,2025-02-19 17:13:00.0,10-K,20241231.0,2024.0,FY,146339000.0,619704000.0,158558000.0,1354787000.0,113900000.0,381455000.0,164240000.0,,102985000.0,2324032000.0,4687417000.0,0.07067028336959216,0.03503848708147792,0.03616762363474047,4.234715284373953,1.0169330714895493,,,True,High Risk
0000860748-25-000053,860748,KEMPER CORP,US,IL,CHICAGO,2025-02-07 16:11:00.0,10-K,20241231.0,2024.0,FY,,,,1845300000.0,53700000.0,-210300000.0,-286600000.0,5523900000.0,17700000.0,-849700000.0,13313600000.0,0.3372955160644934,-0.0215268597524336,,,-16.668588913734258,-0.05188363294049494,0.4149065617113328,True,High Risk
0000861459-25-000007,861459,GRANITE CONSTRUCTION INC,US,CA,WATSONVILLE,2025-02-13 20:42:00.0,10-K,20241231.0,2024.0,FY,408363000.0,,,474134000.0,2000000.0,55647000.0,83302000.0,,7500000.0,977298000.0,4700000.0,0.08523705154415541,17.723829787234042,-0.2063652105840763,,-0.9951908220419974,,,True,High Risk
0000862668-25-000006,862668,ESCALON MEDICAL CORP,US,PA,WAYNE,2025-02-14 16:00:00.0,10-Q,20241231.0,2025.0,Q2,1357222.0,,588317.0,,,-438090.0,-21197.0,2869000.0,,1934843.0,4757925.0,-0.010955410852456762,-0.004455093344262468,-0.006233122974867255,,1.4590754908796217,-0.007388288602300453,0.6029939521955474,True,High Risk
0000864270-25-000003,864270,AMERICAN HONDA FINANCE CORP,US,CA,TORRANCE,2025-02-14 13:07:00.0,10-Q,20241231.0,2025.0,Q3,,,,,,3781000000.0,332000000.0,,,17483000000.0,76317000000.0,0.018989875879425726,0.00435027582321108,,,3.365211920151004,,,True,High Risk
0000866273-25-000016,866273,MATRIX SERVICE CO,US,OK,TULSA,2025-02-06 16:09:00.0,10-Q,20241231.0,2025.0,Q2,65629000.0,138987000.0,,,,729000.0,-2851000.0,175042000.0,,,451351000.0,,-0.006316591743454651,-0.007391333654808385,2.11776805985159,,-0.016287519566732557,0.38781790668459803,True,High Risk
0000868671-25-000046,868671,"GLACIER BANCORP, INC.",US,MT,KALISPELL,2025-02-25 16:38:00.0,10-K,20241231.0,2024.0,FY,,,,2350104000.0,10658000.0,470660000.0,303202000.0,126281000.0,6756000.0,3177622000.0,27742629000.0,0.09541789426180962,0.010929101203782814,,,7.730625920893045,2.4010104449600496,0.004551875743283018,True,High Risk
0000868780-25-000009,868780,"DORMAN PRODUCTS, INC.",US,PA,COLMAR,2025-02-27 17:04:00.0,10-K,20241231.0,2024.0,FY,176664000.0,526867000.0,,101045000.0,14200000.0,41688000.0,121549000.0,,,932736000.0,2341786000.0,0.13031447269109372,0.05190440117073038,0.0561395616505675,2.9823110537517548,1.5106632530533828,,,True,High Risk
0000874015-25-000089,874015,IONIS PHARMACEUTICALS INC,US,CA,CARLSBAD,2025-02-19 16:07:00.0,10-K,20241231.0,2024.0,FY,26027000.0,,147894000.0,2215098000.0,2415000.0,-274370000.0,-269722000.0,324505000.0,100264000.0,771737000.0,2990072000.0,-0.34949989439407464,-0.09020585457473934,-0.09099794368843928,,2.8744701886782673,-0.831179796921465,0.10852748696352463,True,High Risk
0000874238-25-000025,874238,"STERLING INFRASTRUCTURE, INC.",US,TX,THE WOODLANDS,2025-02-26 09:11:00.0,10-K,20241231.0,2024.0,FY,145968000.0,,,,14100000.0,219116000.0,106461000.0,141557000.0,2425000.0,618913000.0,1777184000.0,0.17201286772131139,0.059904320543061385,0.0652648085845161,,1.8714601244439848,0.7520716036649547,0.07965241640707997,True,High Risk
0000874716-25-000037,874716,IDEXX LABORATORIES INC /DE,US,ME,WESTBROOK,2025-02-21 08:29:00.0,10-K,20241231.0,2024.0,FY,110643000.0,457445000.0,478712000.0,1569565000.0,15000000.0,542984000.0,679089000.0,,49770000.0,689992000.0,3259925000.0,0.9841983675173045,0.20831430170939516,0.2156329601477416,4.134423325470206,3.724583763290009,,,True,High Risk
0000874766-25-000023,874766,"HARTFORD INSURANCE GROUP, INC.",US,CT,HARTFORD,2025-02-21 16:18:00.0,10-K,20241231.0,2024.0,FY,,,,,71000000.0,4008000000.0,1819000000.0,22362000000.0,131000000.0,3309000000.0,76780000000.0,0.5497129042006649,0.023691065381609793,,,22.203384708371107,0.08134335032644666,0.2912477207606147,True,High Risk
0000875045-25-000009,875045,BIOGEN INC.,US,MA,CAMBRIDGE,2025-02-12 17:29:00.0,10-K,20241231.0,2024.0,FY,403300000.0,1664100000.0,,,246300000.0,1384300000.0,3046900000.0,10173400000.0,-263500000.0,,26844800000.0,,0.113500566217666,0.11523173798763307,4.1262087775849245,,0.29949672675801603,0.3789709738943855,True,High Risk
0000875320-25-000053,875320,VERTEX PHARMACEUTICALS INC / MA,US,MA,BOSTON,2025-02-13 16:02:00.0,10-K,20241231.0,2024.0,FY,364900000.0,1563400000.0,2655300000.0,7449700000.0,1700000.0,4129900000.0,3322000000.0,,491300000.0,10100000000.0,22730200000.0,0.3289108910891089,0.14614917598613297,0.14853366599151363,4.284461496300357,1.2505148514851485,,,True,High Risk
0000875357-25-000013,875357,BOK FINANCIAL CORP,US,OK,TULSA,2025-02-19 14:07:00.0,10-K,20241231.0,2024.0,FY,,,,1406745000.0,15692000.0,5122270000.0,520273000.0,1172000.0,597000.0,5142442000.0,49824830000.0,0.10117236130227623,0.010442042652227815,,,8.68894350193935,443.9189419795222,2.3522408405608207e-05,True,High Risk
0000876437-25-000036,876437,MGIC INVESTMENT CORP,US,WI,MILWAUKEE,2025-02-26 16:50:00.0,10-K,20241231.0,2024.0,FY,,,,1808113000.0,,650012000.0,865349000.0,1172785000.0,24700000.0,1794906000.0,357340000.0,0.4821138265736479,2.421640454469133,,,-0.8009143654319502,0.7378581751983526,3.281986343538367,True,High Risk
0000876523-25-000018,876523,EZCORP INC,US,TX,ROLLINGWOOD,2025-02-05 16:46:00.0,10-Q,20241231.0,2025.0,Q1,18200000.0,18333000.0,,,,21481000.0,-65351000.0,203608000.0,,136751000.0,293158000.0,-0.4778831599037667,-0.222920745809427,-0.2376762996530379,1.0073076923076922,1.143735694802963,-0.32096479509645987,0.6945333233273525,True,High Risk
0000877212-25-000027,877212,ZEBRA TECHNOLOGIES CORP,US,IL,LINCOLNSHIRE,2025-02-13 16:53:00.0,10-K,20241231.0,2024.0,FY,456000000.0,521000000.0,504000000.0,,136000000.0,488000000.0,463000000.0,,96000000.0,2984000000.0,7306000000.0,0.15516085790884718,0.06337257049000822,0.06759124087591241,1.1425438596491229,1.448391420911528,,,True,High Risk
0000877860-25-000027,877860,NATIONAL HEALTH INVESTORS INC,US,TN,MURFREESBORO,2025-02-25 16:11:00.0,10-K,20241231.0,2024.0,FY,,1620000.0,,1603757000.0,,185340000.0,66403000.0,278194000.0,8613000.0,1253952000.0,2507424000.0,0.05295497754300005,0.026482557397552228,,,0.9996172102281426,0.23869314219573393,0.11094812843779113,True,High Risk
0000879526-25-000012,879526,WABASH NATIONAL CORP,US,IN,LAFAYETTE,2025-02-18 08:55:00.0,10-K,20241231.0,2024.0,FY,156608000.0,182990000.0,195601000.0,,15211000.0,124084000.0,12074000.0,,,325539000.0,1362814000.0,0.03708925812268269,0.00885960960189725,0.010009898806671497,1.1684588271352676,3.186330977240822,,,True,High Risk
0000880266-25-000011,880266,AGCO CORP /DE,US,GA,DULUTH,2025-02-24 07:59:00.0,10-K,20241231.0,2024.0,FY,1207300000.0,,2903800000.0,4100000.0,60100000.0,838200000.0,889600000.0,454600000.0,34000000.0,4656700000.0,10103700000.0,0.19103657096226942,0.08804695309639043,0.0999955037992896,,1.169712457319561,1.9568851737791464,0.044993418252719304,True,High Risk
0000882095-25-000006,882095,"GILEAD SCIENCES, INC.",US,CA,FOSTER CITY,2025-02-28 16:21:00.0,10-K,20241231.0,2024.0,FY,550000000.0,4660000000.0,,,1800000000.0,9072000000.0,4592000000.0,,645000000.0,22833000000.0,62125000000.0,0.20111242499890508,0.07391549295774648,0.07457572066585465,8.472727272727273,1.7208426400385408,,,True,High Risk
0000882835-25-000008,882835,ROPER TECHNOLOGIES INC,US,FL,SARASOTA,2025-02-24 17:06:00.0,10-K,20241231.0,2024.0,FY,,829900000.0,446500000.0,,612800000.0,734600000.0,4544700000.0,,117800000.0,11563800000.0,28167500000.0,0.3930109479582836,0.1613455223218248,,,1.4358342413393521,,,True,High Risk
0000883237-25-000010,883237,"VIRTUS INVESTMENT PARTNERS, INC.",US,CT,HARTFORD,2025-02-28 09:06:00.0,10-K,20241231.0,2024.0,FY,,,,1300999000.0,61027000.0,132670000.0,,180864000.0,24042000.0,863926000.0,3678629000.0,,,,,3.2580371467000644,,0.04916614314735191,True,High Risk
0000883241-25-000014,883241,SYNOPSYS INC,US,CA,SUNNYVALE,2025-02-26 16:43:00.0,10-Q,20250131.0,2025.0,Q1,207333000.0,934470000.0,,,3529000.0,-87790000.0,449112000.0,,180652000.0,8990702000.0,13073561000.0,0.04995294027095993,0.034352690900359896,0.03490626778881891,4.507097278291444,0.45412015657954186,,,True,High Risk
0000883948-25-000021,883948,ATLANTIC UNION BANKSHARES CORP,US,VA,GLEN ALLEN,2025-02-27 14:58:00.0,10-K,20241231.0,2024.0,FY,,,,,10815000.0,419673000.0,234510000.0,101929000.0,10609000.0,2710071000.0,21166197000.0,0.08653278825536305,0.011079458440266808,,,6.810200175567356,2.300719128020485,0.004815650161434291,True,High Risk
0000883984-25-000007,883984,ICU MEDICAL INC/DE,US,CA,SAN CLEMENTE,2025-02-27 17:25:00.0,10-K,20241231.0,2024.0,FY,150030000.0,161566000.0,268215000.0,1366493000.0,139400000.0,-62129000.0,-74286000.0,2279997000.0,,1616031000.0,4378439000.0,-0.04596817759065266,-0.01696632064532588,-0.01756830997190669,1.076891288408985,1.7093780998013033,-0.03258162181792344,0.5207328456557234,True,High Risk
0000884614-25-000008,884614,UGI CORP /PA/,US,PA,KING OF PRUSSIA,2025-02-06 10:38:00.0,10-Q,20241231.0,2025.0,Q1,741000000.0,1188000000.0,,,,119000000.0,94000000.0,2121000000.0,,4423000000.0,15716000000.0,0.02125254352249604,0.005981165691015525,0.006277128547579299,1.6032388663967612,2.553244404250509,0.04431871758604432,0.1349580045813184,True,High Risk
0000884887-25-000050,884887,ROYAL CARIBBEAN CRUISES LTD,US,FL,MIAMI,2025-02-14 06:55:00.0,10-K,20241231.0,2024.0,FY,792000000.0,,1478000000.0,7474000000.0,,481000000.0,-2156000000.0,1539000000.0,36000000.0,-711000000.0,35131000000.0,3.032348804500703,-0.06137029973527654,-0.06278575380762398,,-50.41068917018284,-1.400909681611436,0.043807463493780424,True,High Risk
0000885550-25-000012,885550,CREDIT ACCEPTANCE CORP,US,MI,SOUTHFIELD,2025-02-12 17:02:00.0,10-K,20241231.0,2024.0,FY,,,,279000000.0,,1238700000.0,535800000.0,1832400000.0,,1824200000.0,7610200000.0,0.29371779410152393,0.07040550839662559,,,3.1718013375726346,0.29240340537000653,0.24078210822317417,True,High Risk
0000885590-25-000007,885590,BAUSCH HEALTH COMPANIES INC.,CA,QC,QUEBEC,2025-02-19 19:32:00.0,10-K,20241231.0,2024.0,FY,719000000.0,144000000.0,3133000000.0,214000000.0,,-728000000.0,-225000000.0,,126000000.0,-1022000000.0,27350000000.0,0.22015655577299412,-0.008226691042047532,-0.00844880027036161,0.20027816411682892,-27.761252446183953,,,True,High Risk
0000885725-25-000011,885725,BOSTON SCIENTIFIC CORP,US,MA,MARLBOROUGH,2025-02-18 16:14:00.0,10-K,20241231.0,2024.0,FY,942000000.0,,2646000000.0,20647000000.0,803000000.0,1526000000.0,,,,19986000000.0,35136000000.0,,,,,0.7580306214350045,,,True,High Risk
0000886163-25-000012,886163,LIGAND PHARMACEUTICALS INC,US,CA,SAN DIEGO,2025-02-28 16:02:00.0,10-K,20241231.0,2024.0,FY,2427000.0,32917000.0,12467000.0,,,137850000.0,-33361000.0,,,821159000.0,787216000.0,-0.040626723935315814,-0.04237845775492368,-0.04250951529646822,13.562834775442933,-0.041335478269129367,,,True,High Risk
0000886346-25-000006,886346,KADANT INC,US,MA,WESTFORD,2025-02-25 14:57:00.0,10-K,20241231.0,2024.0,FY,42104000.0,133929000.0,,,20507000.0,102625000.0,120928000.0,,354000.0,773702000.0,1149881000.0,0.15629790281012587,0.10516566496880982,0.10916276470805947,3.180909177275318,0.4862065756583284,,,True,High Risk
0000886982-25-000005,886982,GOLDMAN SACHS GROUP INC,US,NY,NEW YORK,2025-02-27 08:50:00.0,10-K,20241231.0,2024.0,FY,,,,,174000000.0,8708000000.0,11261000000.0,,,56396000000.0,1641594000000.0,0.19967728207674304,0.006859796027519594,,,28.108341017093412,,,True,High Risk
0000886986-25-000004,886986,TECK RESOURCES LTD,CA,BC,VANCOUVER,2025-02-20 15:47:00.0,40-F,20241231.0,2024.0,FY,,,,,,,,,,,56193000000.0,,,,,,,,True,High Risk
0000887343-25-000054,887343,"COLUMBIA BANKING SYSTEM, INC.",US,WA,TACOMA,2025-02-25 16:32:00.0,10-K,20241231.0,2024.0,FY,,,,,4095000.0,1065029000.0,336752000.0,,9332000.0,4995034000.0,52173596000.0,0.06741735892088022,0.006454452554890025,,,9.44509326663242,,,True,High Risk
0000887733-25-000006,887733,CENTRAL GARDEN & PET CO,US,CA,WALNUT CREEK,2025-02-06 14:43:00.0,10-Q,20241231.0,2025.0,Q1,212193000.0,370996000.0,230477000.0,594512000.0,8200000.0,-69784000.0,430000.0,,6000000.0,1451889000.0,3422334000.0,0.00029616589146966467,0.00012564524678187458,0.00013395050248571637,1.7483894379173677,1.3571595349231242,,,True,High Risk
0000887936-25-000014,887936,"FTI CONSULTING, INC",US,DC,WASHINGTON,2025-02-20 07:30:00.0,10-K,20241231.0,2024.0,FY,21719000.0,1102142000.0,74712000.0,16760000.0,9643000.0,188794000.0,235514000.0,3028908000.0,27728000.0,1583321000.0,3325878000.0,0.14874684287014447,0.07081257941511986,0.07127804684944036,50.74552235369953,1.1005708886574486,0.07775541548307179,0.9107092924033894,False,Low Risk
0000888491-25-000006,888491,OMEGA HEALTHCARE INVESTORS INC,US,MD,HUNT VALLEY,2025-02-13 10:36:00.0,10-K,20241231.0,2024.0,FY,,8900000.0,,,,625727000.0,,878244000.0,27300000.0,3574584000.0,9117402000.0,,,,,1.5506190370683695,,0.09632612448151348,True,High Risk
0000889900-25-000034,889900,PATTERSON UTI ENERGY INC,US,TX,HOUSTON,2025-02-11 16:16:00.0,10-K,20241231.0,2024.0,FY,534420000.0,971091000.0,446268000.0,6407294000.0,1300000.0,566188000.0,154658000.0,2647592000.0,2686000.0,4812292000.0,3143823000.0,0.03213811630715675,0.049194245350326654,0.05926949574289598,1.8170932974065341,-0.3467098422124011,0.05841458955911636,0.8421568262589847,False,Low Risk
0000890564-25-000008,890564,ASGN INC,US,VA,GLEN ALLEN,2025-02-21 21:04:00.0,10-K,20241231.0,2024.0,FY,34000000.0,741500000.0,,696000000.0,65100000.0,307800000.0,268100000.0,4581100000.0,6200000.0,1865400000.0,3544600000.0,0.14372252599978558,0.07563617897647125,0.07636871190109952,21.808823529411764,0.9001822665380079,0.058523062146646,1.2924166337527507,False,Low Risk
0000891014-25-000018,891014,MINERALS TECHNOLOGIES INC,US,NY,NEW YORK,2025-02-21 14:07:00.0,10-K,20241231.0,2024.0,FY,188700000.0,399100000.0,,501200000.0,12700000.0,105700000.0,122200000.0,,,1652000000.0,106600000.0,0.07397094430992736,1.146341463414634,-1.4884287454323994,2.114997350291468,-0.9354721549636804,,,True,High Risk
0000891024-25-000003,891024,"PATTERSON COMPANIES, INC.",US,MN,ST PAUL,2025-02-26 16:40:00.0,10-Q,20250131.0,2025.0,Q3,745375000.0,,167399000.0,258679000.0,28884000.0,-719849000.0,47703000.0,,,1001144000.0,2896732000.0,0.04764849012729438,0.01646786792841036,0.022173446805899718,,1.893421925317437,,,True,High Risk
0000891103-25-000027,891103,"MATCH GROUP, INC.",US,TX,DALLAS,2025-02-27 16:03:00.0,10-K,20241231.0,2024.0,FY,,298648000.0,307299000.0,8529200000.0,,525688000.0,,3188843000.0,203880000.0,-19548000.0,4507886000.0,,,,,-231.60599549826068,,0.7073921124003579,True,High Risk
0000891166-25-000025,891166,"UNIVERSAL INSURANCE HOLDINGS, INC.",US,FL,FORT LAUDERDALE,2025-02-28 16:15:00.0,10-K,20241231.0,2024.0,FY,,,,,,324515000.0,-22257000.0,1222658000.0,4727000.0,429702000.0,2316561000.0,-0.05179636119915663,-0.009607776354691285,,,4.39108731167181,-0.018203782251455435,0.5277901164700606,True,High Risk
0000892553-25-000039,892553,CHART INDUSTRIES INC,US,GA,BALL GROUND,2025-02-28 16:11:00.0,10-K,20241231.0,2024.0,FY,811000000.0,758900000.0,,,41400000.0,80800000.0,24000000.0,,10600000.0,2786500000.0,9102400000.0,0.008612955320294276,0.002636667252592723,0.002894565453361314,0.9357583230579531,2.2666068544769424,,,True,High Risk
0000893538-25-000008,893538,SM ENERGY CO,US,CO,DENVER,2025-02-20 08:55:00.0,10-K,20241231.0,2024.0,FY,107315000.0,231165000.0,146381000.0,1565021000.0,,1686406000.0,1111952000.0,3358647000.0,13500000.0,2063131000.0,6379985000.0,0.5389633523028833,0.17428755710240698,0.17726932869097212,2.1540791128919534,2.092379979749226,0.3310714106007568,0.5264349367592557,True,High Risk
0000895126-25-000021,895126,EXPAND ENERGY CORP,US,OK,OKLAHOMA CITY,2025-02-26 16:07:00.0,10-K,20241231.0,2024.0,FY,425000000.0,593000000.0,211000000.0,,,4125000000.0,381000000.0,11743000000.0,26000000.0,5671000000.0,14376000000.0,0.06718391818021513,0.026502504173622706,0.027309870260196403,1.3952941176470588,1.535002645036149,0.03244486076811717,0.8168475236505287,False,Low Risk
0000895417-25-000013,895417,EQUITY LIFESTYLE PROPERTIES INC,US,IL,CHICAGO,2025-02-24 20:13:00.0,10-K,20241231.0,2024.0,FY,,,,1644319000.0,,475814000.0,298825000.0,1447080000.0,10500000.0,1428721000.0,5492519000.0,0.20915560140853254,0.054405819988970455,,,2.844360795424719,0.20650205931945712,0.26346381323396423,True,High Risk
0000895421-25-000304,895421,MORGAN STANLEY,US,NY,NEW YORK,2025-02-21 16:25:00.0,10-K,20241231.0,2024.0,FY,,,,,601000000.0,-6397000000.0,11029000000.0,,1875000000.0,99038000000.0,1193693000000.0,0.11136129566429047,0.009239394048553522,,,11.05287869302692,,,True,High Risk
0000895728-25-000006,895728,ENBRIDGE INC,CA,AB,CALGARY,2025-02-14 07:11:00.0,10-K,20241231.0,2024.0,FY,,5000000.0,,,483000000.0,11230000000.0,3003000000.0,53309000000.0,260000000.0,61454000000.0,180317000000.0,0.0488658183356657,0.016654003782227964,,,1.9341784098675432,0.05633195145285036,0.2956404554201767,True,High Risk
0000896262-25-000018,896262,AMEDISYS INC,US,LA,BATON ROUGE,2025-02-27 08:04:00.0,10-K,20241231.0,2024.0,FY,28237000.0,313373000.0,140049000.0,787177000.0,5700000.0,133283000.0,118609000.0,2223199000.0,12100000.0,1066514000.0,2060170000.0,0.11121185469670347,0.057572433342879474,0.05837249554980405,11.09795658178985,0.9316858475369287,0.05335059974388258,1.079133760806147,False,Low Risk
0000896622-25-000007,896622,"APTARGROUP, INC.",US,IL,CRYSTAL LAKE,2025-02-07 13:10:00.0,10-K,20241231.0,2024.0,FY,,,,1044429000.0,43574000.0,478617000.0,239288000.0,3322249000.0,40937000.0,2306824000.0,4203458000.0,0.10373049699500266,0.05692646387807372,,,0.8221840938016944,0.07202590775104455,0.7903609361625595,True,High Risk
0000896878-25-000015,896878,INTUIT INC.,US,CA,MOUNTAIN VIEW,2025-02-25 16:11:00.0,10-Q,20250131.0,2025.0,Q2,721000000.0,,,,120000000.0,516000000.0,353000000.0,3386000000.0,475000000.0,17269000000.0,32132000000.0,0.02044125311251375,0.01098593302626665,0.011238101302091625,,0.8606751983322717,0.10425280567040757,0.105377816506909,True,High Risk
0000897077-25-000007,897077,ALAMO GROUP INC,US,TX,SEGUIN,2025-02-27 16:40:00.0,10-K,20241231.0,2024.0,FY,99678000.0,362007000.0,86711000.0,137791000.0,15277000.0,14530000.0,101928000.0,1513616000.0,4900000.0,705663000.0,364752000.0,0.1444428856267085,0.27944466377154886,0.3845265850290862,3.631764280984771,-0.483107375616973,0.0673407257851397,4.149712681493179,False,Low Risk
0000897101-25-000089,1488917,"ELECTROMED, INC.",US,MN,NEW PRAGUE,2025-02-11 16:11:00.0,10-Q,20241231.0,2025.0,Q2,1010000.0,23333000.0,,,25000.0,3227000.0,155000.0,13689000.0,,37667000.0,52234000.0,0.004115007831789099,0.002967415859401922,0.0030259253474933627,23.101980198019803,0.386731090875302,0.011322960040908759,0.2620706819313091,False,Low Risk
0000898173-25-000008,898173,O REILLY AUTOMOTIVE INC,US,MO,SPRINGFIELD,2025-02-28 16:27:00.0,10-K,20241231.0,2024.0,FY,6091700000.0,375049000.0,,1352275000.0,4800000.0,3148250000.0,2172650000.0,,3238000.0,-66423000.0,13872995000.0,-32.709302500639836,0.15661001824047366,0.2792144495228622,0.06156721440648751,-209.85830209415414,,,True,High Risk
0000898174-25-000027,898174,REINSURANCE GROUP OF AMERICA INC,US,MO,CHESTERFIELD,2025-02-21 08:48:00.0,10-K,20241231.0,2024.0,FY,,,,2544000000.0,,1343000000.0,517000000.0,16227000000.0,45000000.0,8180000000.0,84904000000.0,0.06320293398533007,0.00608923018939037,,,9.379462102689487,0.03186047944783386,0.1911217374917554,True,High Risk
