adsh,cik,name,countryba,stprba,cityba,accepted,form,period,fy,fp,Accounts Payable (Current),Accounts Receivable (Current),Accrued Liabilities (Current),Additional Paid-in Capital,Amortization of Intangibles,Cash From Ops,Net Income,Revenue,Share-based Compensation Expense,Shareholder Equity,Total Assets,ROE,ROA,ROI,Current Ratio,Debt to Equity,Profit Margin,Asset Turnover,Risk Flag,Risk Category,Ticker,AvgPrice_2023,AvgPrice_2024,Performance
0000950170-24-016475,720672,STIFEL FINANCIAL CORP,US,MO,ST. LOUIS,2024-02-16 16:48:00.0,10-K,20231231.0,2023.0,FY,,,,,18188000.0,499328000.0,662155000.0,5159280000.0,91600000.0,,798266000.0,,0.8294916732016646,,,,0.1283425206617977,6.463108788298637,True,High Risk,SF,61.612159999999996,86.67948412698412,Low Risk
0000950170-24-016524,860730,"HCA HEALTHCARE, INC.",US,TN,NASHVILLE,2024-02-16 17:04:00.0,10-K,20231231.0,2023.0,FY,4239000000.0,9958000000.0,,,44000000.0,9431000000.0,6956000000.0,64968000000.0,16000000.0,-1774000000.0,11236000000.0,-3.921082299887261,0.6190815236739053,0.9941403458625124,2.3491389478650624,-7.333709131905299,0.1070680950621844,5.782128871484514,True,High Risk,HCA,263.18412,336.9406746031746,Low Risk
0000950170-24-016525,1122904,"NETGEAR, INC.",US,CA,SAN JOSE,2024-02-16 17:04:00.0,10-K,20231231.0,2023.0,FY,85550000.0,185059000.0,213476000.0,,300000.0,-4579000.0,-68987000.0,,25995000.0,136000.0,1019785000.0,-507.25735294117646,-0.067648572983521,-0.0738433049500393,2.163167738164816,7497.419117647059,,,True,High Risk,NTGR,15.002279999999999,17.188412698412698,Low Risk
0000950170-24-016532,23194,COMSTOCK RESOURCES INC,US,TX,FRISCO,2024-02-16 17:08:00.0,10-K,20231231.0,2023.0,FY,523260000.0,166639000.0,183111000.0,,,860940000.0,-259225000.0,,3392000.0,2358414000.0,6253623000.0,-0.1099149682795302,-0.0414519711213803,-0.0452370992902194,0.3184630967396705,1.651622234264213,,,True,High Risk,CRK,11.22136,10.733849206349205,High Risk
0000950170-24-016553,1526520,"TRIPADVISOR, INC.",US,MA,NEEDHAM,2024-02-16 17:21:00.0,10-K,20231231.0,2023.0,FY,39000000.0,192000000.0,13000000.0,1404000000.0,20000000.0,108000000.0,10000000.0,,36000000.0,861000000.0,2569000000.0,0.0116144018583042,0.0038925652004671,0.0039525691699604,4.923076923076923,1.983739837398374,,,True,High Risk,TRIP,18.03076,18.94916666666667,Low Risk
0000950170-24-016567,899629,ACADIA REALTY TRUST,US,NY,RYE,2024-02-16 17:32:00.0,10-K,20231231.0,2023.0,FY,,,,1953521000.0,5400000.0,155758000.0,,0.0,200000.0,1691832000.0,1579411000.0,,,,,-0.0664492691945772,,0.0,True,High Risk,AKR,14.5438,19.97984126984127,Low Risk
0000950170-24-016606,1578348,"INVESTCORP CREDIT MANAGEMENT BDC, INC.",US,NY,NEW YORK,2024-02-16 18:37:00.0,10-Q,20231231.0,2024.0,Q2,,,,,,9188510.0,616859.0,,,78840983.0,224309889.0,0.007824090676292,0.0027500303386089,,,1.8450924945976384,,,True,High Risk,ICMB,3.7515599999999996,3.2546031746031745,High Risk
0000950170-24-016786,56047,KIRBY CORP,US,TX,HOUSTON,2024-02-20 06:39:00.0,10-K,20231231.0,2023.0,FY,269378000.0,483406000.0,,859345000.0,7600000.0,321576000.0,-246954000.0,,13865000.0,3185431000.0,5722197000.0,-0.0775260867367712,-0.0431571999356191,-0.045289234797634,1.794526650283245,0.7963650758719935,,,True,High Risk,KEX,75.01156,109.24785714285714,Low Risk
0000950170-24-016787,1034670,AUTOLIV INC,US,UT,OGDEN,2024-02-20 06:39:00.0,10-K,20231231.0,2023.0,FY,1978000000.0,1699000000.0,1135000000.0,1113000000.0,3000000.0,982000000.0,488000000.0,,10000000.0,2557000000.0,8332000000.0,0.1908486507626124,0.0585693710993759,0.0768020144790683,0.858948432760364,2.2585060617911616,,,True,High Risk,ALV,92.60212,106.51817460317461,Low Risk
0000950170-24-016792,7431,ARMSTRONG WORLD INDUSTRIES INC,US,PA,LANCASTER,2024-02-20 07:01:00.0,10-K,20231231.0,2023.0,FY,,,,573600000.0,16300000.0,182400000.0,183200000.0,29100000.0,14300000.0,-109300000.0,1672400000.0,-1.67612076852699,0.1095431714900741,,,-16.301006404391583,6.29553264604811,0.0174001435063381,True,High Risk,AWI,75.09024,124.42273809523809,Low Risk
0000950170-24-016794,893949,"PEDIATRIX MEDICAL GROUP, INC.",US,FL,SUNRISE,2024-02-20 07:01:00.0,10-K,20231231.0,2023.0,FY,31857000.0,272313000.0,,983601000.0,6400000.0,76737000.0,130964000.0,,19000000.0,849061000.0,2219810000.0,0.1542456902389816,0.0589978421576621,0.0598568616419091,8.547980035784914,1.6144293519546888,,,True,High Risk,MD,13.30436,10.220833333333333,High Risk
0000950170-24-017093,1676725,"IDEAYA BIOSCIENCES, INC.",US,CA,SOUTH SAN FRANCISCO,2024-02-20 16:06:00.0,10-K,20231231.0,2023.0,FY,4280000.0,,16999000.0,587724000.0,,-87175000.0,-112961000.0,,600000.0,349455000.0,649316000.0,-0.3232490592494026,-0.1739692229977391,-0.1751235589951568,,0.8580818703409595,,,True,High Risk,IDYA,23.14284,37.129285714285714,Low Risk
0000950170-24-017094,1669811,"DONNELLEY FINANCIAL SOLUTIONS, INC.",US,IL,CHICAGO,2024-02-20 16:06:00.0,10-K,20231231.0,2023.0,FY,49200000.0,,153700000.0,305700000.0,1100000.0,150200000.0,0.0,,,402200000.0,100900000.0,0.0,0.0,0.0,,-0.7491297861760319,,,True,High Risk,DFIN,48.0846,62.73123015873016,Low Risk
0000950170-24-017102,1866692,"AMPLITUDE, INC.",US,CA,SAN FRANCISCO,2024-02-20 16:08:00.0,10-K,20231231.0,2023.0,FY,3063000.0,29496000.0,26657000.0,,1700000.0,-5384000.0,-74983000.0,,1951000.0,294753000.0,413755000.0,-0.2543926609737644,-0.1812256045244166,-0.1825772111460656,9.62977473065622,0.4037346524038771,,,True,High Risk,AMPL,11.67866,10.024603174603175,High Risk
0000950170-24-017115,1666291,"CLAROS MORTGAGE TRUST, INC.",US,NY,NEW YORK,2024-02-20 16:13:00.0,10-K,20231231.0,2023.0,FY,,,,,,213557000.0,6027000.0,287201000.0,16600000.0,,8241513000.0,,0.0007312977604961,,,,0.0209853029759645,0.0348480916064805,True,High Risk,CMTG,12.214799999999999,8.437063492063494,High Risk
0000950170-24-017235,1070985,"CORECIVIC, INC.",US,TN,BRENTWOOD,2024-02-20 16:57:00.0,10-K,20231231.0,2023.0,FY,,312435000.0,,1785286000.0,1900000.0,153583000.0,,115068000.0,18700000.0,1477566000.0,2433126000.0,,,,,0.6467122280832125,,0.0472922487368101,True,High Risk,CXW,10.66108,15.213095238095237,Low Risk
0000950170-24-017400,1021635,OGE ENERGY CORP.,US,OK,OKLAHOMA CITY,2024-02-20 19:34:00.0,10-K,20231231.0,2023.0,FY,276400000.0,208800000.0,,1143100000.0,,1347700000.0,737300000.0,3375700000.0,1800000.0,4974700000.0,-550700000.0,0.1482099423080788,-1.3388414744870163,-0.8914278805464877,0.7554269175108539,-1.110700142722174,0.2184139585863672,-6.12983475576539,True,High Risk,OGE,35.982800000000005,37.3311507936508,High Risk
0000950170-24-017418,1472787,FIRST AMERICAN FINANCIAL CORP,US,CA,SANTA ANA,2024-02-20 19:50:00.0,10-K,20231231.0,2023.0,FY,,,,1812400000.0,53200000.0,778700000.0,1241100000.0,6003500000.0,53600000.0,4848100000.0,14955300000.0,0.2559971947773354,0.0829873021604381,,,2.0847754790536497,0.2067294078454235,0.401429593522029,True,High Risk,FAF,57.74136,60.25424603174603,High Risk
0000950170-24-017421,104918,AVISTA CORP,US,WA,SPOKANE,2024-02-20 19:52:00.0,10-K,20231231.0,2023.0,FY,202954000.0,,54017000.0,,,124207000.0,171180000.0,1751554000.0,7144000.0,-11039000.0,-2241000.0,-15.506839387625693,-76.3855421686747,-0.8342308535783035,,-0.7969924812030075,0.0977303582989733,-781.594823739402,True,High Risk,AVA,38.32560000000001,36.32126984126984,High Risk
0000950170-24-017647,1128928,FLOWERS FOODS INC,US,GA,THOMASVILLE,2024-02-21 11:04:00.0,10-K,20231231.0,2023.0,FY,318600000.0,,,699808000.0,31752000.0,349353000.0,123416000.0,5090830000.0,,689959000.0,3312994000.0,0.1788743968844525,0.03725210489364,0.0412156850434511,,3.801725899654907,0.0242428052007236,1.5366251795203976,True,High Risk,FLO,24.87768,22.789444444444445,High Risk
0000950170-24-017706,1161728,MGE ENERGY INC,US,WI,MADISON,2024-02-21 12:41:00.0,10-K,20231231.0,2023.0,FY,65451000.0,55407000.0,,,,153735000.0,78391000.0,751158000.0,2700000.0,854223000.0,252534000.0,0.091768777005536,0.3104176071340889,0.4190172276476216,0.846541687674749,-0.7043699361876231,0.1043602011827072,2.974482643921214,True,High Risk,MGEE,74.3528,82.72829365079365,Low Risk
0000950170-24-017842,1562476,TAYLOR MORRISON HOME CORP,US,AZ,SCOTTSDALE,2024-02-21 15:26:00.0,10-K,20231231.0,2023.0,FY,,,,,,1107772000.0,663026000.0,,4437000.0,4630326000.0,1521309000.0,0.1431920776204526,0.4358259893289266,,,-0.6714466756768314,,,True,High Risk,TMHC,42.50844,61.22396825396825,Low Risk
0000950170-24-017876,752714,MCGRATH RENTCORP,US,CA,LIVERMORE,2024-02-21 16:01:00.0,10-K,20231231.0,2023.0,FY,,,,,10700000.0,95343000.0,174621000.0,534591000.0,,576419000.0,2217283000.0,0.3029410897281318,0.0787544936753675,,,2.846651480953959,0.3266441073643215,0.2411018349935484,True,High Risk,MGRC,97.92416,112.85738095238095,Low Risk
0000950170-24-017879,1515673,ULTRAGENYX PHARMACEUTICAL INC.,US,CA,NOVATO,2024-02-21 16:02:00.0,10-K,20231231.0,2023.0,FY,42114000.0,73390000.0,196486000.0,,300000.0,-474806000.0,-707421000.0,,1166000.0,647000.0,1545444000.0,-1093.386398763524,-0.4577461234441364,-0.4705693360739159,1.7426508999382628,2387.630602782071,,,True,High Risk,RARE,41.89874,47.62964285714285,Low Risk
0000950170-24-017900,75362,PACCAR INC,US,WA,BELLEVUE,2024-02-21 16:07:00.0,10-K,20231231.0,2023.0,FY,1665100000.0,,936500000.0,,,4190000000.0,3011600000.0,7486500000.0,14700000.0,15878800000.0,17179600000.0,0.1896616872811547,0.1753009383221961,0.1941151825711431,,0.0819205481522533,0.4022707540239097,0.4357784814547487,True,High Risk,PCAR,80.15764,106.19305555555556,Low Risk
0000950170-24-017903,1633336,"CRESCENT CAPITAL BDC, INC.",US,CA,LOS ANGELES,2024-02-21 16:07:00.0,10-K,20231231.0,2023.0,FY,,,,,,92298000.0,15544000.0,,,-13908000.0,1302878000.0,-1.1176301409260858,0.0119305107615601,,,-94.67831463905664,,,True,High Risk,CCAP,15.429200000000002,18.04555555555556,Low Risk
0000950170-24-017904,1841804,"INSTRUCTURE HOLDINGS, INC.",US,UT,SALT LAKE CITY,2024-02-21 16:07:00.0,10-K,20231231.0,2023.0,FY,23589000.0,67193000.0,23760000.0,1575600000.0,142967000.0,164016000.0,-88679000.0,,899000.0,1407000.0,2157978000.0,-63.0270078180526,-0.0410935607313883,-0.0415477216196297,2.84848870236127,1532.7441364605545,,,True,High Risk,,,,
0000950170-24-017921,731288,PACCAR FINANCIAL CORP,US,WA,BELLEVUE,2024-02-21 16:10:00.0,10-K,20231231.0,2023.0,FY,,,,,,552600000.0,148100000.0,734100000.0,,2042100000.0,11997000000.0,0.0725233827922236,0.0123447528548803,,,4.874834728955487,0.2017436316578122,0.0611902975743936,True,High Risk,,,,
0000950170-24-017946,1046568,PERDOCEO EDUCATION CORP,US,IL,SCHAUMBURG,2024-02-21 16:17:00.0,10-K,20231231.0,2023.0,FY,10766000.0,,,684183000.0,7600000.0,191116000.0,147652000.0,,14959000.0,650110000.0,957368000.0,0.2271184876405531,0.1542270057073142,0.1559810775806516,,0.4726246327544569,,,True,High Risk,PRDO,14.86908,21.421230158730157,Low Risk
0000950170-24-017977,1350102,"ASCENT SOLAR TECHNOLOGIES, INC.",US,CO,THORNTON,2024-02-21 16:31:00.0,10-K,20231231.0,2023.0,FY,595157.0,0.0,888869.0,,19168.0,-9536879.0,-17069896.0,512000.0,2243445.0,-447537493.0,18676702.0,0.0381418233488652,-0.9139673589052284,-0.944050743451403,0.0,-1.0417321504725865,-33.339640625,0.0274138335558387,True,High Risk,ASTI,5594.89592,20.243531746031746,Potential Bankruptcy
0000950170-24-017990,36270,M&T BANK CORP,US,NY,BUFFALO,2024-02-21 16:38:00.0,10-K,20231231.0,2023.0,FY,,,,,56000000.0,2455000000.0,-691000000.0,2067000000.0,85000000.0,-459000000.0,30207000000.0,1.5054466230936818,-0.0228754924355281,,,-66.81045751633987,-0.3343009192065795,0.0684278478498361,True,High Risk,MTB,130.53768,162.65964285714284,Low Risk
0000950170-24-018005,1481582,RYERSON HOLDING CORP,US,IL,CHICAGO,2024-02-21 16:44:00.0,10-K,20231231.0,2023.0,FY,463400000.0,,,411600000.0,8500000.0,501200000.0,391000000.0,466400000.0,9100000.0,885100000.0,2334300000.0,0.4417579934470681,0.1675020348712676,0.2089903255117857,,1.6373291153541971,0.8383361921097771,0.1998029387825043,True,High Risk,RYI,34.26352000000001,25.210039682539684,High Risk
0000950170-24-018007,903129,GENTHERM INC,US,MI,NORTHVILLE,2024-02-21 16:45:00.0,10-K,20231231.0,2023.0,FY,182225000.0,253579000.0,,,,143076000.0,-217000.0,,1198000.0,624379000.0,1239300000.0,-0.0003475453210309,-0.0001750988461228,-0.0002052834472483,1.391570860200302,0.9848521490953412,,,True,High Risk,THRM,57.83456,48.77289682539683,High Risk
0000950170-24-018021,1108109,COMMUNITY HEALTH SYSTEMS INC,US,TN,FRANKLIN,2024-02-21 16:51:00.0,10-K,20231231.0,2023.0,FY,912000000.0,198000000.0,,2185000000.0,85000000.0,210000000.0,230000000.0,2103000000.0,,-1392000000.0,148000000.0,-0.1652298850574712,1.554054054054054,-0.3010471204188482,0.2171052631578947,-1.1063218390804597,0.1093675701378982,14.20945945945946,True,High Risk,CYH,3.97424,3.971547619047619,High Risk
0000950170-24-018036,1699838,"CONFLUENT, INC.",US,CA,MOUNTAIN VIEW,2024-02-21 16:56:00.0,10-K,20231231.0,2023.0,FY,6714000.0,178188000.0,16798000.0,,,-103657000.0,-342801000.0,,25620000.0,769477000.0,2460809000.0,-0.4454986958674528,-0.1393041881755146,-0.1396853015062579,26.53976764968722,2.198028011233604,,,True,High Risk,CFLT,27.2241,26.511150793650796,High Risk
0000950170-24-018046,315852,RANGE RESOURCES CORP,US,TX,FT WORTH,2024-02-21 17:01:00.0,10-K,20231231.0,2023.0,FY,110134000.0,274669000.0,442922000.0,5764970000.0,,977892000.0,411778000.0,2930223000.0,1250000.0,467000.0,7203885000.0,881.7516059957173,0.0571605460109371,0.0580479918170231,2.493952821108831,15424.877944325484,0.1405278710869446,0.4067559379418189,True,High Risk,RRC,29.14716,32.729126984126985,Low Risk
0000950170-24-018049,1340476,DIRTT ENVIRONMENTAL SOLUTIONS LTD,CA,AB,CALGARY ALBERTA T2C 1N6 CAN,2024-02-21 17:02:00.0,10-K,20231231.0,2023.0,FY,,15787000.0,5394000.0,9023000.0,,14821000.0,-53668000.0,147593000.0,2306000.0,191347000.0,124317000.0,-0.2804747396091916,-0.4317028242316014,,,-0.3503059885966333,-0.3636215809692871,1.1872310303498317,True,High Risk,DRTTF,,,
0000950170-24-018066,1637873,ACV AUCTIONS INC.,US,NY,BUFFALO,2024-02-21 17:06:00.0,10-K,20231231.0,2023.0,FY,323661000.0,164009000.0,12245000.0,,3600000.0,85290000.0,-75261000.0,58707000.0,2013000.0,-245161000.0,922924000.0,0.3069860214308148,-0.08154625949699,-0.1255892654810992,0.5067308078514248,-4.76456287908762,-1.2819765956359548,0.0636097880215489,True,High Risk,ACVA,14.28668,18.106031746031746,Low Risk
0000950170-24-018069,1675149,ALCOA CORP,US,PA,PITTSBURGH,2024-02-21 17:09:00.0,10-K,20231231.0,2023.0,FY,1757000000.0,656000000.0,,9183000000.0,5000000.0,920000000.0,-651000000.0,3317000000.0,,4251000000.0,14756000000.0,-0.1531404375441072,-0.0441176470588235,-0.0500807754442649,0.373363688104724,2.471183250999765,-0.1962616822429906,0.2247899159663865,True,High Risk,AA,35.686119999999995,35.96019841269842,High Risk
0000950170-24-018093,1484612,"OUTSET MEDICAL, INC.",US,CA,SAN JOSE,2024-02-21 17:16:00.0,10-K,20231231.0,2023.0,FY,5827000.0,28070000.0,,1035456000.0,,-145729000.0,-162956000.0,,1805000.0,328609000.0,400115000.0,-0.4958963388099535,-0.4072729090386514,-0.4132918070040173,4.817230135575768,0.2176020741976026,,,True,High Risk,OM,246.65915999999999,35.22829365079365,Potential Bankruptcy
0000950170-24-018392,1598646,"MINERVA NEUROSCIENCES, INC.",US,MA,WALTHAM,2024-02-22 06:31:00.0,10-K,20231231.0,2023.0,FY,1805320.0,,,346785322.0,,-14800000.0,-30005353.0,,909845.0,368357239.0,55087233.0,-0.0814572100753529,-0.5446879678999307,-0.5631433128161145,,-0.8504516073864915,,,True,High Risk,NERV,5.5196404,3.5008333333333335,High Risk
0000950170-24-018395,1771917,"KARUNA THERAPEUTICS, INC.",US,MA,BOSTON,2024-02-22 06:40:00.0,10-K,20231231.0,2023.0,FY,6783000.0,,41609000.0,2256431000.0,,-385819000.0,-276336000.0,,41148000.0,-497000.0,1336209000.0,556.0080482897384,-0.2068059712215678,-0.2078611370621606,,-2689.549295774648,,,True,High Risk,,,,
0000950170-24-018414,1815442,"KYMERA THERAPEUTICS, INC.",US,MA,WATERTOWN,2024-02-22 07:16:00.0,10-K,20231231.0,2023.0,FY,7075000.0,0.0,27502000.0,878884000.0,,-102826000.0,-154808000.0,,1300000.0,5000.0,575759000.0,-30961.6,-0.2688763875163045,-0.2722214797673224,0.0,115150.8,,,True,High Risk,KYMR,24.677340000000004,40.00246031746031,Low Risk
0000950170-24-018447,1658551,"AMYLYX PHARMACEUTICALS, INC.",US,MA,CAMBRIDGE,2024-02-22 08:22:00.0,10-K,20231231.0,2023.0,FY,6257000.0,15306000.0,57724000.0,738177000.0,,11919000.0,-87931000.0,380786000.0,18844000.0,-155845000.0,517454000.0,0.5642208604703391,-0.1699300807414765,-0.1720100078834578,2.4462202333386607,-4.320311848310822,-0.2309197291917245,0.7358837693785342,True,High Risk,AMLX,24.504720000000002,5.4162301587301585,Potential Bankruptcy
0000950170-24-018452,1059142,GREYSTONE HOUSING IMPACT INVESTORS LP,US,NE,OMAHA,2024-02-22 08:47:00.0,10-K,20231231.0,2023.0,FY,,,,,,21127738.0,11577120.0,1710657.0,2000000.0,,1513400702.0,,0.0076497387537223,,,,6.767645413428876,0.001130339769064,True,High Risk,GHI,16.583959999999998,14.477063492063492,High Risk
0000950170-24-018456,101382,UMB FINANCIAL CORP,US,MO,KANSAS CITY,2024-02-22 09:01:00.0,10-K,20231231.0,2023.0,FY,,,,1125949000.0,8587000.0,472604000.0,431682000.0,202334000.0,0.0,3100419000.0,38512461000.0,0.1392334390932322,0.0112088915844666,,,11.421695583725942,2.133511915940969,0.0052537281374981,True,High Risk,UMBF,69.0484,94.31317460317462,Low Risk
0000950170-24-018525,1334388,OBSIDIAN ENERGY LTD.,CA,AB,CALGARY,2024-02-22 11:25:00.0,40-F,20231231.0,2023.0,FY,,,,,,,,,,,65000000.0,,,,,,,,True,High Risk,OBE,6.853560000000001,6.803373015873016,High Risk
0000950170-24-018584,1316835,"BUILDERS FIRSTSOURCE, INC.",US,TX,IRVING,2024-02-22 13:09:00.0,10-K,20231231.0,2023.0,FY,881384000.0,1448139000.0,739009000.0,4257667000.0,335700000.0,3599231000.0,1725416000.0,,31500000.0,1152783000.0,10499452000.0,1.4967396292277038,0.1643339099983504,0.1793932003807833,1.64302846432429,8.107917101483974,,,True,High Risk,BLDR,115.48476000000001,174.2293650793651,Low Risk
0000950170-24-018701,97210,"TERADYNE, INC",US,MA,NORTH READING,2024-02-22 15:34:00.0,10-K,20231231.0,2023.0,FY,180131000.0,491145000.0,,100800000.0,21456000.0,577923000.0,1014589000.0,77406000.0,34186000.0,33516000.0,-1584166000.0,30.271780642081392,-0.6404562400657506,-0.5750670096928124,2.7265989751902784,-48.26596252536102,13.107368937808438,-0.0488623035717216,True,High Risk,TER,100.70944,121.2631746031746,Low Risk
0000950170-24-018725,1424182,"BROADSTONE NET LEASE, INC.",US,NY,VICTOR,2024-02-22 16:01:00.0,10-K,20231231.0,2023.0,FY,,,,3419395000.0,5859000.0,255914000.0,102426000.0,407513000.0,1847000.0,3092918000.0,5457609000.0,0.0331162998825057,0.0187675592003751,,,0.7645501755946973,0.2513441288989553,0.0746687789469711,True,High Risk,BNL,16.2142,16.51920634920635,High Risk
0000950170-24-018736,1652130,"INTELLIA THERAPEUTICS, INC.",US,MA,CAMBRIDGE,2024-02-22 16:03:00.0,10-K,20231231.0,2023.0,FY,5154000.0,36456000.0,60876000.0,2420223000.0,,-394086000.0,-474186000.0,,82211000.0,1235584000.0,1300977000.0,-0.3837747979902621,-0.3644845373899769,-0.365934236388766,7.073341094295692,0.0529247707966435,,,True,High Risk,NTLA,36.80206,22.495396825396828,High Risk
0000950170-24-018748,1762303,"AVITA MEDICAL, INC.",US,CA,VALENCIA,2024-02-22 16:06:00.0,10-K,20231231.0,2023.0,FY,,7664000.0,,,58000.0,-19090000.0,-26665000.0,160000.0,8384000.0,-127000.0,111640000.0,209.96062992125985,-0.2388480831243282,,,-880.0551181102362,-166.65625,0.0014331780723754,True,High Risk,RCEL,13.430200000000001,11.676349206349204,High Risk
0000950170-24-018750,1339605,"H&E EQUIPMENT SERVICES, INC.",US,LA,BATON ROUGE,2024-02-22 16:06:00.0,10-K,20231231.0,2023.0,FY,,,,261927000.0,3970000.0,259572000.0,102540000.0,165074000.0,10000000.0,534289000.0,773377000.0,0.1919186058481458,0.1325873409734191,,,0.4474881571583918,0.6211759574493864,0.2134457062984805,True,High Risk,HEES,44.87064,51.86349206349207,Low Risk
0000950170-24-018751,1365135,WESTERN UNION CO,US,CO,DENVER,2024-02-22 16:06:00.0,10-K,20231231.0,2023.0,FY,,,,995900000.0,144500000.0,510400000.0,805800000.0,5070800000.0,35900000.0,,8198800000.0,,0.0982826755134897,,,,0.1589098367121558,0.618480753280968,True,High Risk,WU,12.249240000000002,12.243571428571428,High Risk
0000950170-24-018760,1464423,PENNYMAC MORTGAGE INVESTMENT TRUST,US,CA,WESTLAKE VILLAGE,2024-02-22 16:11:00.0,10-K,20231231.0,2023.0,FY,,,,1923437000.0,,1784471000.0,0.0,213836000.0,,541482000.0,2840841000.0,0.0,0.0,,,4.246418163484659,0.0,0.0752720761211204,True,High Risk,PMT,13.04428,13.940198412698415,Low Risk
0000950170-24-018765,1005284,UNIVERSAL DISPLAY CORP PA,US,NJ,EWING,2024-02-22 16:11:00.0,10-K,20231231.0,2023.0,FY,10933000.0,38105000.0,52080000.0,,14600000.0,191105000.0,203011000.0,360640000.0,6100000.0,2000.0,1532820000.0,101505.5,0.1324428178129199,0.1333942664599934,3.4853196743803165,766409.0,0.5629187000887311,0.2352787672394671,True,High Risk,OLED,148.80148,182.75115079365077,Low Risk
0000950170-24-018766,1029142,DYNAVAX TECHNOLOGIES CORP,US,CA,EMERYVILLE,2024-02-22 16:11:00.0,10-K,20231231.0,2023.0,FY,3211000.0,1000000.0,47400000.0,1554634000.0,,335528000.0,-6389000.0,,2774000.0,110000.0,985850000.0,-58.08181818181818,-0.0064807019323426,-0.0065018791234624,0.3114294612270321,8961.272727272728,,,True,High Risk,DVAX,12.51784,11.938730158730158,High Risk
0000950170-24-018768,1575515,"SPROUTS FARMERS MARKET, INC.",US,AZ,PHOENIX,2024-02-22 16:12:00.0,10-K,20231231.0,2023.0,FY,179927000.0,,151306000.0,726345000.0,,371329000.0,261164000.0,,18898000.0,0.0,3070380000.0,,0.0850591783427458,0.0903540033344254,,,,,True,High Risk,SFM,37.58884,89.68087301587302,Low Risk
0000950170-24-018770,1313275,BRIGHTCOVE INC,US,MA,BOSTON,2024-02-22 16:13:00.0,10-K,20231231.0,2023.0,FY,14422000.0,26004000.0,17566000.0,,2270000.0,25421000.0,-9015000.0,27421000.0,,314825000.0,227813000.0,-0.0286349559278964,-0.0395719296089336,-0.0422463927719538,1.8030786298710304,-0.2763821170491543,-0.3287626271835454,0.1203662653140953,True,High Risk,,,,
0000950170-24-018787,1620463,"ATHIRA PHARMA, INC.",US,WA,BOTHELL,2024-02-22 16:16:00.0,10-K,20231231.0,2023.0,FY,2501000.0,,8604000.0,439739000.0,,-72469000.0,-117672000.0,0.0,100000.0,439739000.0,160245000.0,-0.2675950961820534,-0.7343255639801554,-0.745968150928086,,-0.635590657185285,,0.0,True,High Risk,ATHA,2.59734,2.096445634920635,High Risk
0000950170-24-018788,1253176,VAPOTHERM INC,US,NH,EXETER,2024-02-22 16:16:00.0,10-K,20231231.0,2023.0,FY,5053000.0,10672000.0,15609000.0,492764000.0,300000.0,-24272000.0,-58193000.0,200000.0,3364000.0,492764000.0,77617000.0,-0.1180950718802509,-0.7497455454346341,-0.8019541370376495,2.112012665743123,-0.8424864641085794,-290.965,0.0025767550923122,True,High Risk,,,,
0000950170-24-018791,1596967,MOELIS & CO,US,NY,NEW YORK,2024-02-22 16:16:00.0,10-K,20231231.0,2023.0,FY,,,,1412795000.0,,936980000.0,,4212000.0,158189000.0,352141000.0,1216869000.0,,,,,2.455629989123675,,0.0034613421822727,True,High Risk,MC,44.24496,61.50257936507936,Low Risk
0000950170-24-018793,1418121,"APPLE HOSPITALITY REIT, INC.",US,VA,RICHMOND,2024-02-22 16:16:00.0,10-K,20231231.0,2023.0,FY,,,,,,368446000.0,18828000.0,,100000.0,3178395000.0,4772714000.0,0.005923744531438,0.0039449252563635,,,0.5016113478658254,,,True,High Risk,APLE,15.764,15.296269841269838,High Risk
0000950170-24-018797,1812364,"RELAY THERAPEUTICS, INC.",US,MA,CAMBRIDGE,2024-02-22 16:17:00.0,10-K,20231231.0,2023.0,FY,9211000.0,306000.0,22703000.0,,,-74406000.0,-363872000.0,1381000.0,24922000.0,-404228000.0,1099771000.0,0.9001652532729054,-0.3308616066435649,-0.3336561032863849,0.033221148626642,-3.720670017910684,-263.4844315713251,0.0012557159626867,True,High Risk,RLAY,12.368079999999999,7.349047619047619,High Risk
0000950170-24-018800,1455684,"TPI COMPOSITES, INC",US,AZ,SCOTTSDALE,2024-02-22 16:19:00.0,10-K,20231231.0,2023.0,FY,,181322000.0,,431335000.0,3100000.0,-62272000.0,-201779000.0,,7814000.0,-10845000.0,258268000.0,18.605716920239743,-0.7812775876221599,,,-24.81447671738128,,,True,High Risk,TPIC,8.137360000000001,3.4178968253968263,Potential Bankruptcy
0000950170-24-018804,1701732,ALTAIR ENGINEERING INC.,US,MI,TROY,2024-02-22 16:21:00.0,10-K,20231231.0,2023.0,FY,8995000.0,170279000.0,,50000000.0,30851000.0,61623000.0,-8794000.0,,8000000.0,4000.0,1204738000.0,-2198.5,-0.0072995124251081,-0.007354423149456,18.93040578098944,301183.5,,,True,High Risk,,,,
0000950170-24-018809,730272,REPLIGEN CORP,US,MA,WALTHAM,2024-02-22 16:26:00.0,10-K,20231231.0,2023.0,FY,19563000.0,124161000.0,71120000.0,52100000.0,27100000.0,113918000.0,185959000.0,,,1971203000.0,2524658000.0,0.0943378231465759,0.0736571052396007,0.0742323145429614,6.346725962275724,0.2807701692824128,,,True,High Risk,RGEN,164.4377,158.11789682539683,High Risk
